year,race_number,driver,avg_lap_time,best_lap_time,lap_time_std,total_laps,delta_to_best,s1_avg,s2_avg,s3_avg,s1_fastest,s2_fastest,s3_fastest,run_avg_pace,run_deg_rate
2018,2,LEC,98.361,92.372,4.141599,28,5.989,31.085178,43.007142,24.268678,29.259,40.107,23.006,98.361,-0.00024747378857878545
2018,2,STR,99.173562,92.382,7.599556,16,6.791562,31.196125,42.80475,25.172687,29.314,39.868,23.2,99.173562,-0.00024747378857878545
2018,2,MAG,97.151681,91.969,3.5707050000000002,22,5.182681,30.949454,42.271636,23.93059,29.083,39.875,22.959,97.151681,-0.00024747378857878545
2018,2,HUL,97.582652,91.22,4.039109,23,6.362652,31.010695,42.464304,24.107652,28.974,39.368,22.878,97.582652,-0.00024747378857878545
2018,2,HAR,98.68432,92.908,5.747927,25,5.77632,31.06172,43.03936,24.58324,29.169,40.493,23.04,98.68432,-0.00024747378857878545
2018,2,OCO,99.523681,91.809,9.008002,22,7.714681,31.270045,43.338227,24.915409,29.095,39.688,23.026,99.523681,-0.00024747378857878545
2018,2,VER,98.449217,90.745,13.065795,23,7.704217,31.669086,42.831043,23.949086,29.122,38.988,22.635,98.449217,-0.00024747378857878545
2018,2,SIR,98.9735,92.474,6.308696,24,6.4995,31.412708,43.225125,24.335666,29.466,39.949,23.059,98.9735,-0.00024747378857878545
2018,2,HAM,98.260478,90.472,7.444169,23,7.788478,31.124695,42.771217,24.364565,28.746,38.915,22.757,98.260478,-0.00024747378857878545
2018,2,SAI,99.49044,91.601,9.609478,25,7.8894400000000005,31.4566,43.63352,24.40032,29.194,39.541,22.866,99.49044,-0.00024747378857878545
2018,2,BOT,96.41638,90.38,2.966325,21,6.03638,30.537714,41.946476,23.93219,28.849,38.996,22.535,96.41638,-0.00024747378857878545
2018,3,VAN,99.353636,95.163,1.4299870000000001,11,4.190636,26.050181,29.514,43.789454,24.703,28.186,42.274,99.353636,-0.002947197499623998
2018,3,RIC,98.975692,94.557,1.576884,13,4.418692,25.960076,29.37323,43.642384,24.57,27.925,42.062,98.975692,-0.002947197499623998
2018,3,VET,101.19575,93.59,7.828199,12,7.6057500000000005,26.26775,30.225166,44.702833,24.321,27.562,41.707,101.19575,-0.002947197499623998
2018,3,RAI,101.8897,93.489,10.004859,10,8.4007,26.6521,30.859,44.3786,24.223,27.595,41.54,101.8897,-0.002947197499623998
2018,3,GRO,101.723181,98.886,3.641261,11,2.837181,26.324272,30.008636,45.390272,24.606,28.012,43.453,101.723181,-0.002947197499623998
2018,3,ERI,103.293384,95.624,8.771842,13,7.669384,26.775846,31.455769,45.061769,24.912,28.25,42.398,103.293384,-0.002947197499623998
2018,3,GAS,100.060214,99.55,0.245836,14,0.510214,26.283571,29.794928,43.981714,26.171,29.61,43.673,100.060214,-0.002947197499623998
2018,3,PER,100.804125,98.694,3.632958,16,2.110125,26.36675,30.092437,44.344937,25.849,29.19,43.537,100.804125,-0.002947197499623998
2018,3,ALO,99.360454,94.632,1.5940400000000001,11,4.728454,26.152181,29.486909,43.721363,24.851,27.939,41.842,99.360454,-0.002947197499623998
2018,3,LEC,102.226181,96.257,5.268954,11,5.969181,26.767545,30.615363,44.843272,25.165,28.371,42.721,102.226181,-0.002947197499623998
2018,3,STR,102.482285,100.428,2.919874,7,2.054285,26.640142,30.602142,45.24,26.332,29.74,44.139,102.482285,-0.002947197499623998
2018,3,MAG,101.9965,95.297,4.752483,12,6.6995000000000005,26.525916,30.71775,44.752833,24.838,28.254,42.205,101.9965,-0.002947197499623998
2018,3,HUL,99.62347,98.77,0.735271,17,0.85347,26.309352,29.569588,43.744529,26.026,29.165,43.209,99.62347,-0.002947197499623998
2018,3,HAR,100.6338,99.167,1.236994,20,1.4668,26.38405,30.05365,44.1961,25.971,29.468,43.595,100.6338,-0.002947197499623998
2018,3,OCO,100.180062,94.874,3.357007,16,5.306062,26.361687,29.699812,44.118562,24.607,27.965,42.302,100.180062,-0.002947197499623998
2018,3,VER,98.969153,98.01,0.415443,13,0.959153,26.003076,29.363769,43.602307,25.739,29.029,43.242,98.969153,-0.002947197499623998
2018,3,SIR,102.2164,100.493,1.5308950000000001,15,1.7234,26.772266,30.410733,45.0334,26.418,29.795,44.28,102.2164,-0.002947197499623998
2018,3,HAM,98.995538,97.684,0.720837,13,1.311538,25.993615,29.342076,43.659846,25.736,28.865,43.023,98.995538,-0.002947197499623998
2018,3,SAI,99.692642,94.473,1.8331279999999999,14,5.219642,26.273285,29.624142,43.795214,24.676,28.017,41.78,99.692642,-0.002947197499623998
2018,3,BOT,100.35,98.214,3.275978,14,2.136,26.253857,30.009928,44.086214,25.868,29.102,43.202,100.35,-0.002947197499623998
2018,4,VAN,111.241409,105.288,6.293443,22,5.953409,39.113454,45.792727,26.335227,36.623,42.608,25.634,111.241409,-0.0006694117322254691
2018,4,RIC,109.413703,102.795,6.934981,27,6.618703,39.012185,44.577296,25.824222,36.311,41.33,24.841,109.413703,-0.0006694117322254691
2018,4,VET,111.516481,104.127,9.43902,27,7.389481,39.838925,45.531407,26.146148,36.564,42.112,25.365,111.516481,-0.0006694117322254691
2018,4,RAI,110.507363,102.864,7.655358,22,7.643363,39.26009,45.232863,26.014409,36.312,41.595,24.951,110.507363,-0.0006694117322254691
2018,4,GRO,110.601526,104.425,7.129514,19,6.176526,39.375,45.288315,25.93821,36.479,42.121,25.259,110.601526,-0.0006694117322254691
2018,4,ERI,112.2654,106.042,7.470643,5,6.2234,39.4728,46.3872,26.4054,37.359,43.095,25.316,112.2654,-0.0006694117322254691
2018,4,GAS,110.3888,104.712,4.657178,30,5.6768,39.092233,44.876333,26.420233,36.53,42.177,25.408,110.3888,-0.0006694117322254691
2018,4,PER,111.49926,104.142,8.686366,23,7.35726,39.94013,45.618913,25.940217,36.536,42.204,25.111,111.49926,-0.0006694117322254691
2018,4,ALO,110.563227,103.7,6.027706,22,6.863227,38.80559,45.508954,26.248681,36.409,42.045,25.246,110.563227,-0.0006694117322254691
2018,4,LEC,109.897238,104.94,4.915785,21,4.957238,39.270904,44.637666,25.988666,36.619,42.615,25.204,109.897238,-0.0006694117322254691
2018,4,STR,112.568913,104.459,5.31778,23,8.109913,39.968608,45.98126,26.619043,36.682,42.096,25.659,112.568913,-0.0006694117322254691
2018,4,MAG,111.001571,103.977,6.585274,21,7.024571,39.101761,45.992428,25.90738,36.474,41.784,25.2,111.001571,-0.0006694117322254691
2018,4,HUL,108.96916,104.091,4.349694,25,4.87816,38.72652,44.5072,25.73544,36.657,42.248,24.841,108.96916,-0.0006694117322254691
2018,4,HAR,110.88496,105.051,4.949809,25,5.83396,39.09244,45.15372,26.6388,36.674,42.488,25.416,110.88496,-0.0006694117322254691
2018,4,OCO,110.153454,103.814,6.938203,22,6.339454,38.977454,45.301409,25.87459,36.598,42.143,25.073,110.153454,-0.0006694117322254691
2018,4,VER,109.979684,102.911,8.353141,19,7.068684,39.833842,44.202684,25.943157,36.118,41.521,24.9,109.979684,-0.0006694117322254691
2018,4,SIR,113.923869,105.007,9.182071,23,8.916869,40.687565,46.583565,26.652739,36.588,42.559,25.457,113.923869,-0.0006694117322254691
2018,4,HAM,109.757736,103.603,6.104836,19,6.154736,38.467368,45.479684,25.810684,36.256,41.964,25.251,109.757736,-0.0006694117322254691
2018,4,SAI,109.941269,103.834,4.482075,26,6.107269,39.241269,44.664346,26.035653,36.553,42.12,25.161,109.941269,-0.0006694117322254691
2018,4,BOT,110.623625,103.57,4.326032,16,7.053625,38.834062,45.557062,26.2325,36.49,41.814,25.266,110.623625,-0.0006694117322254691
2018,5,VAN,85.1894,79.722,4.454158,20,5.4674,23.68495,32.14265,29.3618,22.289,29.674,27.583,85.1894,-0.004137051404613111
2018,5,RIC,86.073576,78.392,8.641221,26,7.681576,24.058153,32.495923,29.5195,22.246,29.235,26.911,86.073576,-0.004137051404613111
2018,5,VET,85.558375,78.585,7.566477,24,6.973375,23.89225,31.873666,29.792458,22.051,29.386,27.044,85.558375,-0.004137051404613111
2018,5,RAI,96.1017,78.829,15.341238,10,17.2727,23.8547,38.1276,34.1194,22.069,29.26,27.272,96.1017,-0.004137051404613111
2018,5,GRO,87.030384,79.579,8.453275,13,7.451384,24.285615,32.781846,29.962923,22.148,29.451,27.978,87.030384,-0.004137051404613111
2018,5,ERI,88.895269,80.501,10.074695,26,8.394269,24.141115,33.810769,30.943384000000002,22.27,30.125,27.956,88.895269,-0.004137051404613111
2018,5,GAS,87.062909,80.373,7.286101,22,6.689909,24.523272,32.702318,29.837318,22.518,29.938,27.681,87.062909,-0.004137051404613111
2018,5,PER,92.88735,79.962,11.796203,20,12.92535,25.206,35.58525,32.0961,22.364,30.0,27.573,92.88735,-0.004137051404613111
2018,5,ALO,86.747388,80.035,7.911265,18,6.712388,23.809,32.745722,30.192666,22.266,29.812,27.722,86.747388,-0.004137051404613111
2018,5,LEC,86.02365,80.514,7.342302,20,5.50965,24.00005,32.86465,29.15895,22.403,30.131,27.846,86.02365,-0.004137051404613111
2018,5,STR,90.542521,81.556,11.653614,23,8.986521,24.850739,34.221521,31.47026,22.652,30.6,28.205,90.542521,-0.004137051404613111
2018,5,MAG,86.2862,79.643,7.628369,25,6.6432,24.052,32.5166,29.7176,22.303,29.538,27.686,86.2862,-0.004137051404613111
2018,5,HUL,84.63544,80.183,4.61123,25,4.45244,23.70188,31.80564,29.12792,22.339,30.022,27.764,84.63544,-0.004137051404613111
2018,5,HAR,85.904,81.265,5.118229,19,4.639,23.997157,32.369526,29.537315,22.601,30.501,27.868,85.904,-0.004137051404613111
2018,5,OCO,90.75625,80.024,12.083377,28,10.73225,25.031321,34.360928,31.364,22.236,30.121,27.667,90.75625,-0.004137051404613111
2018,5,VER,83.974035,78.533,5.200189,28,5.441035,23.848464,31.365678,28.759892,22.163,29.156,27.18,83.974035,-0.004137051404613111
2018,5,SIR,89.868833,82.06,11.945951,18,7.808833,24.922444,34.532333,30.414055,22.737,30.544,28.478,89.868833,-0.004137051404613111
2018,5,HAM,85.271888,78.259,9.282141,27,7.012888,23.886665999999998,32.092185,29.293036999999998,22.001,29.141,27.117,85.271888,-0.004137051404613111
2018,5,SAI,88.9544,80.672,9.31673,20,8.282399999999999,24.21245,33.9976,30.74435,22.383,30.111,27.921,88.9544,-0.004137051404613111
2018,5,BOT,84.236777,78.611,7.257747,27,5.625777,23.52837,31.645629,29.062777,22.027,29.125,27.088,84.236777,-0.004137051404613111
2018,6,VAN,83.124,73.077,15.14607,22,10.047,21.248681,38.348454,23.526863,19.16,34.524,19.38,83.124,0.0013958270162521581
2018,6,RIC,81.745869,71.841,15.106496,23,9.904869,21.149173,37.473,23.123695,18.988,33.692,19.055,81.745869,0.0013958270162521581
2018,6,VET,79.28,72.413,7.047607,24,6.867,20.191916,36.578333,22.50975,19.059,33.95,19.334,79.28,0.0013958270162521581
2018,6,RAI,78.891647,72.543,7.083066,17,6.348647,20.477647,36.863058,21.550941,19.096,34.065,19.305,78.891647,0.0013958270162521581
2018,6,GRO,81.688476,73.763,9.638319,21,7.925476,20.992428,37.282428,23.413619,19.635,34.488,19.475,81.688476,0.0013958270162521581
2018,6,ERI,80.168068,74.173,11.205449,29,5.995068,20.758206,36.992206,22.417655,19.689,34.627,19.724,80.168068,0.0013958270162521581
2018,6,GAS,80.789687,73.595,7.527315,16,7.194687,20.939375,38.044625,21.805687,19.25,34.635,19.534,80.789687,0.0013958270162521581
2018,6,PER,81.498818,73.37,13.08999,22,8.128818,21.041272,37.077136,23.380409,19.408,34.422,19.492,81.498818,0.0013958270162521581
2018,6,ALO,81.564454,73.115,13.41352,22,8.449454,20.636045,37.418818,23.50959,19.08,34.473,19.448,81.564454,0.0013958270162521581
2018,6,LEC,81.398464,73.575,13.268572,28,7.8234639999999995,20.853714,37.750678,22.794071,19.433,34.56,19.582,81.398464,0.0013958270162521581
2018,6,STR,82.960857,74.011,12.829816,21,8.949857,20.873571,38.080523,24.006761,19.396,34.555,20.06,82.960857,0.0013958270162521581
2018,6,MAG,82.192333,73.572,12.903777,24,8.620333,21.257958,37.278375,23.656,19.509,34.4,19.536,82.192333,0.0013958270162521581
2018,6,HUL,83.562,73.047,16.601345,14,10.515,21.687142,37.842785,24.032071,19.456,34.287,19.304,83.562,0.0013958270162521581
2018,6,HAR,81.543896,73.222,11.625771,29,8.321896,20.590586000000002,37.426827,23.526482,19.257,34.414,19.475,81.543896,0.0013958270162521581
2018,6,OCO,81.120758,73.382,12.109565,29,7.738758,21.017689,37.13562,22.967448,19.331,34.265,19.567,81.120758,0.0013958270162521581
2018,6,VER,80.549703,72.035,13.380929,27,8.514703,20.301148,36.809962,23.438592,18.896,33.759,19.149,80.549703,0.0013958270162521581
2018,6,SIR,81.555666,73.547,10.505631,27,8.008666,20.879481,37.715925,22.960259,19.32,34.428,19.583,81.555666,0.0013958270162521581
2018,6,HAM,82.024437,72.536,16.261967,16,9.488437,20.683562,36.696125,24.64475,19.03,33.787,19.608,82.024437,0.0013958270162521581
2018,6,SAI,83.662687,73.2,14.359827,16,10.462687,21.442187,37.892,24.3285,19.245,34.364,19.591,83.662687,0.0013958270162521581
2018,6,BOT,78.648904,72.642,5.589559,21,6.006904,20.379333,36.418714,21.850857,19.117,34.144,19.381,78.648904,0.0013958270162521581
2018,7,VAN,86.00825,74.167,8.079462,4,11.84125,21.93825,28.01175,36.05825,20.405,23.907,29.768,86.00825,-0.005712008872054456
2018,7,RIC,80.619222,72.603,8.355009,9,8.016222,21.626888,25.236,33.756333,19.977,23.295,29.331,80.619222,-0.005712008872054456
2018,7,VET,80.586714,72.985,8.704001,14,7.601714,22.024,26.264,32.298714,20.127,23.368,29.423,80.586714,-0.005712008872054456
2018,7,RAI,78.814454,72.328,6.220207,22,6.486454,21.456318,25.299136,32.059,20.005,23.17,29.153,78.814454,-0.005712008872054456
2018,7,GRO,80.607352,73.62,7.581602,17,6.987352,22.139,26.032764,32.435588,20.336,23.569,29.629,80.607352,-0.005712008872054456
2018,7,ERI,81.978,74.108,10.648313,24,7.87,22.831916,26.981625,32.164458,20.578,23.838,29.66,81.978,-0.005712008872054456
2018,7,GAS,79.622583,74.486,4.822804,24,5.136583,22.1425,25.376291,32.103791,20.35,23.797,29.904,79.622583,-0.005712008872054456
2018,7,PER,79.123521,73.754,4.851567,23,5.369521,21.918391,25.253521,31.951608,20.356,23.606,29.792,79.123521,-0.005712008872054456
2018,7,ALO,78.169571,73.866,3.290335,14,4.303571,21.573428,25.099285,31.496857,20.292,23.757,29.817,78.169571,-0.005712008872054456
2018,7,LEC,80.414375,73.884,7.227921,24,6.530375,22.294208,26.177708,31.942458,20.449,23.734,29.701,80.414375,-0.005712008872054456
2018,7,STR,80.19008,74.703,6.200927,25,5.48708,21.9614,25.57416,32.65452,20.61,24.0,30.033,80.19008,-0.005712008872054456
2018,7,MAG,79.989166,73.956,6.600242,24,6.033166,22.205625,25.947583,31.835958,20.474,23.717,29.655,79.989166,-0.005712008872054456
2018,7,HUL,78.985875,73.967,5.183063,24,5.018875,22.01075,25.422291,31.552833,20.57,23.91,29.452,78.985875,-0.005712008872054456
2018,7,HAR,79.64452,73.889,4.025233,25,5.75552,22.10752,25.62944,31.90756,20.434,23.74,29.698,79.64452,-0.005712008872054456
2018,7,OCO,79.330304,73.747,6.785165,23,5.583304,21.947521,25.536173,31.846608,20.439,23.711,29.528,79.330304,-0.005712008872054456
2018,7,VER,77.751041,72.198,5.532212,24,5.553041,21.149041,25.006958,31.595041,19.922,23.269,29.007,77.751041,-0.005712008872054456
2018,7,SIR,80.430136,74.782,6.757712,22,5.648136,22.453363,25.950544999999998,32.026227,20.799,23.957,30.026,80.430136,-0.005712008872054456
2018,7,HAM,78.846,72.834,5.718006,24,6.012,21.552833,25.115416,32.17775,20.048,23.26,29.454,78.846,-0.005712008872054456
2018,7,BOT,78.83513,73.061,7.036124,23,5.7741299999999995,21.743565,25.291391,31.800173,20.141,23.421,29.426,78.83513,-0.005712008872054456
2018,8,VAN,104.50456199999999,95.172,11.285844,16,9.332562,26.483625,31.85,46.170937,23.91,28.855,42.336,104.50456199999999,-0.0073557573161830165
2018,8,RIC,99.98895,93.243,11.288317,20,6.74595,25.18885,30.3714,44.4287,23.279,28.277,41.687,99.98895,-0.0073557573161830165
2018,8,VET,100.4898,93.689,7.961973,25,6.8008,25.19996,30.19868,45.09116,23.56,28.281,41.848,100.4898,-0.0073557573161830165
2018,8,RAI,104.370428,93.426,14.16075,14,10.944428,27.204214,31.827714,45.3385,23.38,28.561,41.466,104.370428,-0.0073557573161830165
2018,8,GRO,103.349647,93.699,12.604978,17,9.650647,25.513823,31.439352,46.39647,23.452,28.454,41.793,103.349647,-0.0073557573161830165
2018,8,GAS,102.854043,94.535,13.354725,23,8.319043,25.96526,31.246434,45.642347,23.484,28.849,42.192,102.854043,-0.0073557573161830165
2018,8,PER,109.227857,96.08,12.55603,7,13.147857,26.636857,33.946,48.645,24.057,29.134,42.851,109.227857,-0.0073557573161830165
2018,8,ALO,103.61423,94.4,10.417044,13,9.21423,25.583384,30.954076,47.076769,23.536,28.646,42.218,103.61423,-0.0073557573161830165
2018,8,LEC,102.604363,95.583,9.283,22,7.021363,25.97309,31.590318,45.040954,24.029,28.933,42.544,102.604363,-0.0073557573161830165
2018,8,STR,103.41259,95.936,7.967636,22,7.47659,26.079545,31.355136,45.977909,24.104,29.024,42.808,103.41259,-0.0073557573161830165
2018,8,MAG,104.521428,94.457,14.514819,21,10.064428,26.634761,31.819047,46.067619,23.648,28.688,42.121,104.521428,-0.0073557573161830165
2018,8,HUL,100.212736,95.067,5.937451,19,5.145736,25.301631,30.175578,44.735526,23.676,28.677,42.624,100.212736,-0.0073557573161830165
2018,8,HAR,104.429571,95.697,11.017877,21,8.732571,26.319666,31.433142,46.676761,23.886,29.02,42.704,104.429571,-0.0073557573161830165
2018,8,OCO,104.722,95.705,12.547808,16,9.017,26.492875,31.307,46.922125,24.138,28.852,42.604,104.722,-0.0073557573161830165
2018,8,VER,100.8732,93.271,10.902019,15,7.6022,25.473,30.597333,44.802866,23.288,28.359,41.624,100.8732,-0.0073557573161830165
2018,8,SIR,105.631375,95.97,12.983106,24,9.661375,27.048375,31.778375,46.804625,24.091,29.18,42.699,105.631375,-0.0073557573161830165
2018,8,HAM,101.924882,92.539,11.951006,17,9.385882,25.545058,31.172764,45.207058,23.278,28.134,41.078,101.924882,-0.0073557573161830165
2018,8,SAI,100.813545,95.086,6.35914,22,5.727545,25.24759,30.473227,45.092727,23.724,28.685,42.677,100.813545,-0.0073557573161830165
2018,8,BOT,102.583,94.156,13.747541,3,8.427,25.324333,31.110666,46.148,23.496,28.547,41.758,102.583,-0.0073557573161830165
2018,9,VAN,72.960812,65.93,9.644454,32,7.030812,17.927156,32.119437,22.914217999999998,16.717,29.026,20.106,72.960812,0.0003035476126102996
2018,9,RIC,74.003078,65.031,10.903494,38,8.972078,18.305947,32.725894,22.971236,16.57,28.622,19.787,74.003078,0.0003035476126102996
2018,9,VET,70.382736,64.815,7.152509,38,5.567736,17.467421,30.543394,22.371921,16.446,28.406,19.838,70.382736,0.0003035476126102996
2018,9,RAI,71.6076,65.265,7.9906749999999995,25,6.3426,17.54264,31.48276,22.5822,16.441,28.535,19.94,71.6076,0.0003035476126102996
2018,9,GRO,74.3855,65.429,13.272336,24,8.9565,17.8315,32.247041,24.306958,16.628,28.77,20.031,74.3855,0.0003035476126102996
2018,9,ERI,72.079066,66.199,7.703781,15,5.880066,17.7418,31.929666,22.4076,16.831,29.109,20.186,72.079066,0.0003035476126102996
2018,9,GAS,72.18775,66.386,5.997874,20,5.80175,17.5411,31.84185,22.8048,16.802,29.244,20.34,72.18775,0.0003035476126102996
2018,9,PER,73.228714,66.354,8.620481,35,6.874714,17.772314,32.103371,23.353028,16.641,29.074,20.5,73.228714,0.0003035476126102996
2018,9,ALO,74.20521,66.457,8.988449,19,7.74821,17.856842,32.535421,23.812947,16.699,29.083,20.456,74.20521,0.0003035476126102996
2018,9,LEC,72.665333,66.096,6.240723,15,6.569333,17.934133,31.706,23.0252,16.727,29.031,20.293,72.665333,0.0003035476126102996
2018,9,STR,71.494161,66.626,5.9963619999999995,31,4.868161,17.622516,31.028677,22.842967,16.816,29.221,20.368,71.494161,0.0003035476126102996
2018,9,MAG,71.7845,65.559,7.479167,26,6.2255,17.752038,31.585038,22.447423,16.744,28.689,20.011,71.7845,0.0003035476126102996
2018,9,HUL,70.710787,66.273,4.977937,33,4.437787,17.614484,31.214909,21.881393,16.791,28.907,20.464,70.710787,0.0003035476126102996
2018,9,HAR,73.617153,66.332,10.169641,39,7.285153,17.963794,31.964128,23.68923,16.77,29.173,20.389,73.617153,0.0003035476126102996
2018,9,OCO,72.916966,66.133,8.376986,30,6.783966,17.634,31.988733,23.294233,16.598,29.109,20.274,72.916966,0.0003035476126102996
2018,9,VER,71.730025,65.125,7.226023,40,6.605025,17.892675,31.705175,22.132175,16.504,28.593,19.838,71.730025,0.0003035476126102996
2018,9,SIR,73.150343,66.326,9.240792,32,6.824343,17.727187,32.167656,23.2555,16.775,29.234,20.239,73.150343,0.0003035476126102996
2018,9,HAM,73.563423,64.579,10.720495,26,8.984423,17.897807,32.227038,23.438576,16.4,28.377,19.606,73.563423,0.0003035476126102996
2018,9,SAI,72.220238,65.999,6.646822,21,6.221238,17.885428,31.658714,22.676095,16.607,29.059,20.287,72.220238,0.0003035476126102996
2018,9,BOT,73.228774,64.755,8.657399999999999,31,8.473774,17.576354,32.23258,23.419838,16.353,28.621,19.635,73.228774,0.0003035476126102996
2018,10,VAN,101.053235,90.121,13.558942,17,10.932235,31.085411,41.242058,28.725764,28.745,36.643,24.615,101.053235,-0.0015353638021120782
2018,10,RIC,100.06555,88.408,18.637471,20,11.65755,31.30425,41.0101,27.7512,28.296,35.797,24.25,100.06555,-0.0015353638021120782
2018,10,VET,95.313904,87.552,9.546489,21,7.761904,30.196666,38.924285,26.192952,27.957,35.504,24.091,95.313904,-0.0015353638021120782
2018,10,RAI,94.836333,88.045,7.895035,21,6.791333,30.071,38.735238,26.030095,28.12,35.666,24.08,94.836333,-0.0015353638021120782
2018,10,ERI,100.30845,90.046,15.612387,20,10.26245,31.63535,40.9494,27.7237,28.64,36.508,24.864,100.30845,-0.0015353638021120782
2018,10,GAS,105.51,89.831,17.235144,6,15.679,32.049666,43.958666,29.501666,28.611,36.554,24.666,105.51,-0.0015353638021120782
2018,10,PER,98.4026,89.522,13.25555,20,8.8806,31.38025,39.95095,27.0714,28.354,36.546,24.622,98.4026,-0.0015353638021120782
2018,10,ALO,99.90745,89.306,13.099391,20,10.60145,30.8721,41.0684,27.96695,28.479,36.346,24.392,99.90745,-0.0015353638021120782
2018,10,LEC,100.309875,89.557,15.09279,16,10.752875,30.943625,41.5655,27.80075,28.446,36.357,24.593,100.309875,-0.0015353638021120782
2018,10,STR,102.549,90.069,17.651482,23,12.48,31.556913,42.057478,28.934608,28.767,36.601,24.645,102.549,-0.0015353638021120782
2018,10,MAG,101.448333,89.617,17.429957,21,11.831333,31.63738,41.605428,28.205523,28.437,36.315,24.548000000000002,101.448333,-0.0015353638021120782
2018,10,HUL,96.487238,89.354,8.452458,21,7.133238,30.419285,39.198333,26.869619,28.344,36.548,24.426,96.487238,-0.0015353638021120782
