year,race_number,driver,avg_lap_time,best_lap_time,lap_time_std,total_laps,delta_to_best,s1_avg,s2_avg,s3_avg,s1_fastest,s2_fastest,s3_fastest,run_avg_pace,run_deg_rate
2018,2,GAS,104.76147,92.779,13.407542,17,11.98247,33.286117,46.482764,24.992588,29.552,39.916,23.194,104.76147,0.010516291736691833
2018,2,PER,100.655684,93.662,7.912836,19,6.993684,31.962736,43.456789,25.236157,29.666,40.532,23.46,100.655684,0.010516291736691833
2018,2,ALO,100.729545,93.223,10.082688,11,7.506545,31.529454,43.872363,25.327727,29.736,40.021,23.211,100.729545,0.010516291736691833
2018,2,LEC,101.79,93.278,9.047137,12,8.512,32.11875,44.739833,24.931416,29.654,40.497,23.127,101.79,0.010516291736691833
2018,2,STR,106.970416,93.379,15.887423,12,13.591416,32.506666,48.409916,26.053833,29.741,40.24,23.32,106.970416,0.010516291736691833
2018,2,MAG,102.577833,92.971,10.957679,12,9.606833,31.752083,46.13025,24.6955,29.688,40.099,23.184,102.577833,0.010516291736691833
2018,2,HUL,103.618727,93.104,13.600777,11,10.514727,32.864363,45.642636,25.111727,29.568,40.128,23.266,103.618727,0.010516291736691833
2018,2,HAR,103.792875,93.497,10.659332,16,10.295875,32.121937,45.816125,25.854812,29.68,40.455,23.362,103.792875,0.010516291736691833
2018,2,OCO,104.636125,93.794,13.714213,16,10.842125,32.971687,45.814062,25.850375,29.698,40.476,23.483,104.636125,0.010516291736691833
2018,2,SIR,103.28805,93.467,12.128857,20,9.82105,32.7072,45.7702,24.81065,29.772,40.275,23.395,103.28805,0.010516291736691833
2018,2,HAM,104.357142,92.272,15.744328,14,12.085142,33.103571,46.662357,24.591214,29.091,39.959,22.965,104.357142,0.010516291736691833
2018,2,SAI,100.116538,92.885,10.514227,13,7.231538,31.532692,43.514692,25.069153,29.548000000000002,40.103,23.234,100.116538,0.010516291736691833
2018,2,BOT,102.557235,91.364,12.465523,17,11.193235,32.050117,45.078764,25.428352,29.088,39.357,22.813,102.557235,0.010516291736691833
2018,3,VAN,101.51975,98.164,5.900477,4,3.35575,26.27075,30.4065,44.8425,25.672,28.881,43.33,101.51975,-0.01037004682470002
2018,3,RIC,100.047142,98.823,0.959359,7,1.224142,26.212857,29.674142,44.160142,25.965,29.158,43.7,100.047142,-0.01037004682470002
2018,3,VET,105.187,95.232,13.705651,3,9.955,26.77,31.452333,46.964666,24.734,27.935,42.563,105.187,-0.01037004682470002
2018,3,RAI,102.772333,94.358,14.472846,3,8.414333,26.434,31.357333,44.981,24.428,27.79,42.025,102.772333,-0.01037004682470002
2018,3,GRO,98.659,96.238,2.113016,3,2.421,25.759666,29.238666,43.660666,25.092,28.318,42.828,98.659,-0.01037004682470002
2018,3,ERI,103.520833,96.909,7.695493,6,6.611833,26.547333,30.750333,46.223166,25.094,28.623,43.105,103.520833,-0.01037004682470002
2018,3,GAS,103.209,96.037,9.005094,7,7.172,26.895,31.390857,44.923142,25.182,28.358,42.486,103.209,-0.01037004682470002
2018,3,PER,100.386625,99.976,0.292267,8,0.410625,26.393375,29.845625,44.147625,26.258,29.735,43.884,100.386625,-0.01037004682470002
2018,3,ALO,99.370142,97.233,1.6013009999999999,7,2.137142,26.124857,29.548571,43.696714,25.433,28.746,42.908,99.370142,-0.01037004682470002
2018,3,LEC,102.955125,96.723,6.899752,8,6.232125,26.377,30.863,45.715125,25.058,28.392,42.927,102.955125,-0.01037004682470002
2018,3,STR,102.6415,97.617,2.880269,8,5.0245,26.847375,30.40475,45.389375,25.509,28.804,43.304,102.6415,-0.01037004682470002
2018,3,MAG,102.085125,95.178,9.936524,8,6.907125,26.223,31.01625,44.845875,24.63,28.018,42.53,102.085125,-0.01037004682470002
2018,3,HUL,96.639,96.639,0.0,1,0.0,25.483,28.507,42.649,25.483,28.507,42.649,96.639,-0.01037004682470002
2018,3,HAR,101.8819,96.715,6.075511,10,5.1669,26.7272,30.5381,44.6166,24.98,28.814,42.868,101.8819,-0.01037004682470002
2018,3,OCO,100.1716,96.522,1.340073,10,3.6496,26.2835,29.6563,44.2318,25.198,28.447,42.877,100.1716,-0.01037004682470002
2018,3,VER,102.24225,94.668,9.633564,8,7.57425,27.148125,30.602625,44.4915,24.621,27.932,42.115,102.24225,-0.01037004682470002
2018,3,SIR,101.592888,101.011,0.406189,9,0.581888,26.563666,30.218888,44.810333,26.369,29.957,44.428,101.592888,-0.01037004682470002
2018,3,HAM,100.938142,94.301,6.198192,7,6.637142,26.318285,30.147714,44.472142,24.662,27.871,41.768,100.938142,-0.01037004682470002
2018,3,SAI,100.046428,99.841,0.166869,7,0.205428,26.408571,29.803571,43.834285,26.254,29.662,43.629,100.046428,-0.01037004682470002
2018,3,BOT,100.397545,94.457,4.064396,11,5.940545,26.179545,29.872727,44.345272,24.665,27.907,41.885,100.397545,-0.01037004682470002
2018,4,VAN,115.072083,107.967,7.590471,12,7.105083,40.867333,47.360916,26.843833,37.849,43.843,25.842,115.072083,-0.004087903537749483
2018,4,RIC,110.246437,104.277,7.870183,16,5.969437,39.181437,45.19075,25.87425,36.807,42.094,24.991,110.246437,-0.004087903537749483
2018,4,VET,115.7751,106.513,9.036325,10,9.2621,40.8995,48.4437,26.4319,37.439,43.097,25.698,115.7751,-0.004087903537749483
2018,4,RAI,111.62,106.861,5.445784,4,4.759,39.781,45.6775,26.1615,37.522,43.278,26.051,111.62,-0.004087903537749483
2018,4,GRO,110.2114,106.856,3.658243,15,3.3554,39.547333,45.046,25.618066,37.816,43.578,25.35,110.2114,-0.004087903537749483
2018,4,ERI,115.60675,107.073,9.575057,12,8.53375,41.397333,47.734416,26.475,37.727,43.688,25.658,115.60675,-0.004087903537749483
2018,4,GAS,111.430375,106.492,5.073282,8,4.938375,39.786625,45.25725,26.3865,37.686,43.029,25.518,111.430375,-0.004087903537749483
2018,4,PER,115.5205,105.075,9.795374,14,10.4455,40.263357,48.559642,26.6975,36.802,42.847,25.247,115.5205,-0.004087903537749483
2018,4,ALO,111.990307,106.465,5.049633,13,5.525307,39.315769,45.762538,26.912,37.507,43.198,25.76,111.990307,-0.004087903537749483
2018,4,LEC,114.825692,106.875,6.309992,13,7.950692,40.481692,47.821692,26.522307,37.563,43.571,25.626,114.825692,-0.004087903537749483
2018,4,STR,110.784,106.59,4.702108,18,4.194,39.381333,44.9125,26.490166,37.287,42.995,25.823,110.784,-0.004087903537749483
2018,4,MAG,112.367727,107.434,6.89747,11,4.933727,39.422272,47.121727,25.823727,37.967,43.944,25.335,112.367727,-0.004087903537749483
2018,4,HUL,110.2798,106.749,4.943801,5,3.5308,38.8174,44.9346,26.5278,37.692,43.359,25.371,110.2798,-0.004087903537749483
2018,4,HAR,113.125,106.747,7.077004,24,6.378,39.798791,46.758791,26.567416,37.514,43.353,25.839,113.125,-0.004087903537749483
2018,4,OCO,111.9466,105.237,8.400884,15,6.7096,40.116133,45.9266,25.903866,36.999,42.79,25.252,111.9466,-0.004087903537749483
2018,4,VER,109.43825,105.559,4.141008,8,3.87925,38.22625,44.79675,26.41525,37.32,43.012,24.821,109.43825,-0.004087903537749483
2018,4,SIR,112.405294,106.48,7.034624,17,5.925294,40.186058,45.835882,26.383352,37.449,43.204,25.824,112.405294,-0.004087903537749483
2018,4,HAM,112.9355,105.2,7.433504,16,7.7355,40.481562,46.032625,26.421312,37.039,42.721,25.197,112.9355,-0.004087903537749483
2018,4,SAI,116.1488,108.741,11.859878,5,7.4078,43.8992,46.3208,25.9288,38.876,44.226,25.639,116.1488,-0.004087903537749483
2018,4,BOT,111.268529,104.242,6.347292,17,7.026529,39.21847,45.182823,26.867235,36.696,42.488,25.058,111.268529,-0.004087903537749483
2018,5,VAN,86.269125,80.083,7.9357050000000005,16,6.186125,24.245437,32.493937,29.52975,22.497,29.656,27.732,86.269125,-0.00014802556325754941
2018,5,RIC,87.6812,79.871,9.915316,5,7.8102,24.154,33.4342,30.093,22.605,29.803,27.373,87.6812,-0.00014802556325754941
2018,5,VET,88.595214,79.098,9.303831,14,9.497214,24.368071,32.702857,31.524285,22.441,29.484,27.173,88.595214,-0.00014802556325754941
2018,5,RAI,84.901833,79.499,7.9287600000000005,6,5.402833,23.713166,31.983333000000002,29.205333,22.191,29.824,27.484,84.901833,-0.00014802556325754941
2018,5,GRO,85.52018699999999,79.906,6.615888,16,5.614187,23.245125,32.8325,29.442562,22.286,29.716,27.74,85.52018699999999,-0.00014802556325754941
2018,5,ERI,94.3215,80.984,11.840438,12,13.3375,24.532,35.578333,34.211166,22.507,30.33,28.126,94.3215,-0.00014802556325754941
2018,5,GAS,89.115285,80.508,7.752126,21,8.607285,24.564857,33.920238,30.63019,22.359,30.011,27.65,89.115285,-0.00014802556325754941
2018,5,PER,87.704913,80.924,8.412558,23,6.780913,24.226391,33.034913,30.443608,22.486,30.274,27.589,87.704913,-0.00014802556325754941
2018,5,ALO,85.526272,79.858,5.013507,11,5.668272,23.544,32.083181,29.89909,22.285,29.604,27.709,85.526272,-0.00014802556325754941
2018,5,LEC,89.862705,80.665,9.450302,17,9.197705,24.768647,34.278882,30.815176,22.44,30.203,27.695,89.862705,-0.00014802556325754941
2018,5,STR,93.776,82.756,7.358971,4,11.02,24.72225,35.78575,33.268,22.983,31.126,28.647,93.776,-0.00014802556325754941
2018,5,MAG,87.097666,80.637,7.176242,21,6.460666,23.919714,32.563857,30.614095,22.478,30.041,28.023,87.097666,-0.00014802556325754941
2018,5,HUL,87.9245,81.159,6.868795,18,6.7655,24.260611,33.555777,30.108111,22.818,30.279,27.906,87.9245,-0.00014802556325754941
2018,5,HAR,85.738625,81.373,5.206838,16,4.365625,23.782937,32.419125,29.536562,22.758,30.55,28.065,85.738625,-0.00014802556325754941
2018,5,OCO,85.578785,81.144,7.176125,14,4.434785,23.960214,32.372714,29.245857,22.592,30.581,27.971,85.578785,-0.00014802556325754941
2018,5,VER,87.05445,79.187,8.464382,20,7.86745,24.51985,32.65115,29.88345,22.306,29.548000000000002,27.18,87.05445,-0.00014802556325754941
2018,5,KUB,86.051666,81.51,4.930166,9,4.541666,23.521333,31.734444,30.795888,22.723,30.562,28.225,86.051666,-0.00014802556325754941
2018,5,HAM,89.142133,78.997,10.767479,15,10.145133,24.7068,33.9054,30.529933,22.179,29.398,27.295,89.142133,-0.00014802556325754941
2018,5,SAI,89.508833,81.053,10.863292,18,8.455833,24.510777,33.459,31.539055,22.633,30.168,28.018,89.508833,-0.00014802556325754941
2018,5,BOT,88.727727,78.148,10.635055,22,10.579727,24.2595,33.053409,31.414818,22.09,28.994,27.064,88.727727,-0.00014802556325754941
2018,6,VAN,82.071038,74.291,9.901868,26,7.780038,21.39873,37.727884,22.944423,19.507,35.066,19.574,82.071038,0.0037739546627274484
2018,6,RIC,83.474111,72.126,11.652111,27,11.348111,21.817296,38.553629,23.103185,19.133,33.828,19.165,83.474111,0.0037739546627274484
2018,6,VET,81.193866,73.041,12.323371999999999,30,8.152866,20.757433,37.209633,23.2268,19.179,34.28,19.366,81.193866,0.0037739546627274484
2018,6,RAI,82.09624,73.066,14.235329,25,9.03024,21.01036,37.44232,23.64356,19.195,34.316,19.444,82.09624,0.0037739546627274484
2018,6,GRO,80.791157,73.943,11.404237,19,6.8481570000000005,21.140421,36.923947,22.726789,19.71,34.472,19.575,80.791157,0.0037739546627274484
2018,6,ERI,83.087161,75.206,9.877425,31,7.881161,21.015516,38.708774,23.36287,19.838,35.195,19.966,83.087161,0.0037739546627274484
2018,6,GAS,82.356566,74.24,11.287685,30,8.116566,21.392566,37.892133,23.071866,19.494,34.954,19.706,82.356566,0.0037739546627274484
2018,6,PER,80.381233,73.717,5.61746,30,6.664233,21.007433,37.496433,21.877366,19.458,34.48,19.662,80.381233,0.0037739546627274484
2018,6,ALO,85.506222,74.637,20.974717,9,10.869222,20.694333,38.189222,26.622666,19.602,35.231,19.757,85.506222,0.0037739546627274484
2018,6,LEC,81.865322,74.521,10.840489999999999,31,7.344322,20.969258,37.975677,22.920387,19.708,34.931,19.828,81.865322,0.0037739546627274484
2018,6,STR,83.61396,74.782,11.771955,25,8.83196,20.7798,37.56424,25.26992,19.626,34.995,19.907,83.61396,0.0037739546627274484
2018,6,MAG,80.9855,78.801,2.027291,4,2.1845,21.05325,36.7445,23.18775,20.622,35.439,21.673000000000002,80.9855,0.0037739546627274484
2018,6,HUL,82.040956,74.134,13.137801,23,7.906956,20.995956,37.259173,23.785826,19.388,34.87,19.689,82.040956,0.0037739546627274484
2018,6,HAR,81.392142,74.034,8.929695,35,7.358142,20.805857,37.441971,23.144314,19.355,34.894,19.621,81.392142,0.0037739546627274484
2018,6,OCO,82.415419,74.0,11.96407,31,8.415419,21.487483,37.40458,23.523354,19.606,34.471,19.856,82.415419,0.0037739546627274484
2018,6,VER,82.876736,72.28,12.8982,19,10.596736,20.999684,38.031842,23.84521,19.147,33.918,19.135,82.876736,0.0037739546627274484
2018,6,SIR,82.74292,73.962,15.118693,25,8.78092,21.13212,37.84088,23.76992,19.497,34.806,19.659,82.74292,0.0037739546627274484
2018,6,HAM,82.864562,72.48,16.148873,16,10.384562,20.44075,37.428812,24.995,18.933,34.061,19.324,82.864562,0.0037739546627274484
2018,6,SAI,85.275,73.456,14.15531,31,11.818999999999999,21.933387,39.214129,24.127483,19.361,34.52,19.571,85.275,0.0037739546627274484
2018,6,BOT,82.424857,73.502,12.577859,21,8.922857,20.747523,37.404904,24.272428,19.312,34.587,19.486,82.424857,0.0037739546627274484
2018,7,VAN,82.526636,74.311,9.257856,11,8.215636,22.905454,26.431818,33.189363,20.551,23.81,29.847,82.526636,-0.0005440561955931936
2018,7,RIC,79.750583,73.518,7.338858,12,6.232583,22.04975,25.656,32.044833,20.132,23.468,29.721,79.750583,-0.0005440561955931936
2018,7,VET,79.214777,73.574,6.812348,9,5.640777,21.843666,25.531555,31.839555,20.304,23.567,29.703,79.214777,-0.0005440561955931936
2018,7,RAI,78.151375,73.727,3.874991,16,4.424375,21.65275,24.858625,31.64,20.519,23.507,29.681,78.151375,-0.0005440561955931936
2018,7,GRO,79.9859,75.119,5.226954,10,4.8669,21.8897,25.9093,32.1869,20.772,24.012,30.335,79.9859,-0.0005440561955931936
2018,7,ERI,83.854263,75.386,9.727425,19,8.468263,22.517789,28.293315,33.043157,20.941,24.217,30.16,83.854263,-0.0005440561955931936
2018,7,GAS,82.166214,75.004,7.316906,14,7.162214,22.475785,26.357214,33.333214,20.845,24.066,30.093,82.166214,-0.0005440561955931936
2018,7,ALO,78.8388,73.9,5.929972,10,4.9388,21.7195,25.6599,31.4594,20.376,23.686,29.758,78.8388,-0.0005440561955931936
2018,7,LEC,81.517368,75.439,6.39225,19,6.078368,22.648894,26.401263,32.46721,20.842,24.255,30.311,81.517368,-0.0005440561955931936
2018,7,STR,80.075571,76.259,4.98541,7,3.816571,22.238857,25.964571,31.872142,21.287,24.474,30.498,80.075571,-0.0005440561955931936
2018,7,MAG,79.996,75.579,4.673825,12,4.417,21.99775,25.411583,32.586666,21.01,24.194,30.358,79.996,-0.0005440561955931936
2018,7,HAR,79.895,75.756,4.506851,19,4.139,22.310105,25.651421,31.933473,20.957,24.444,30.35,79.895,-0.0005440561955931936
2018,7,OCO,80.514047,75.071,5.795394,21,5.443047,22.440476,25.657809,32.415761,20.909,24.077,30.085,80.514047,-0.0005440561955931936
2018,7,VER,80.907812,73.302,7.945187,16,7.605812,21.73025,26.208562,32.969,20.22,23.396,29.563,80.907812,-0.0005440561955931936
2018,7,LAT,87.315333,77.145,9.264508,15,10.170333,24.435933,27.508333,35.371066,21.504,24.759,30.747,87.315333,-0.0005440561955931936
2018,7,SIR,79.425071,75.768,4.005071,14,3.657071,22.156428,25.463142,31.8055,20.961,24.253,30.547,79.425071,-0.0005440561955931936
2018,7,HAM,79.147809,73.39,6.907974,21,5.757809,21.777523,25.456809,31.913476,20.242,23.606,29.454,79.147809,-0.0005440561955931936
2018,7,SAI,81.1505,74.116,7.540875,12,7.0345,22.193333,26.24075,32.716416,20.553,23.61,29.844,81.1505,-0.0005440561955931936
2018,7,BOT,79.322095,73.617,6.201915,21,5.705095,21.753333,25.465047,32.103714,20.359,23.595,29.607,79.322095,-0.0005440561955931936
2018,8,VAN,107.636733,95.021,13.608295,15,12.615733,26.448333,33.966933,47.221466,24.043,28.809,42.061,107.636733,0.0039292876466599
2018,8,RIC,105.888615,92.527,17.822796,13,13.361615,26.617461,32.800923,46.47023,23.206,28.176,41.022,105.888615,0.0039292876466599
2018,8,VET,105.4338,93.172,14.319931,10,12.2618,26.067,31.9397,47.4271,23.346,28.264,41.486,105.4338,0.0039292876466599
2018,8,RAI,100.4166,93.003,10.703853,10,7.4136,25.3256,30.2322,44.8588,23.352,28.268,41.353,100.4166,0.0039292876466599
2018,8,GRO,104.298076,93.318,14.551912,13,10.980076,25.737384,31.766,46.794692,23.191,28.599,41.528,104.298076,0.0039292876466599
2018,8,ERI,108.528,94.592,17.133396,12,13.936,26.08875,33.626916,48.812333,23.766,28.726,41.816,108.528,0.0039292876466599
2018,8,GAS,110.223357,93.685,18.218244,14,16.538357,26.912,34.069928,49.241428,23.461,28.609,41.615,110.223357,0.0039292876466599
2018,8,PER,105.436111,93.719,11.974328,18,11.717111,25.739444,32.009333,47.687333,23.514,28.598,41.58,105.436111,0.0039292876466599
2018,8,ALO,102.428333,94.862,8.862367,12,7.566333,25.647333,31.01125,45.76975,23.84,28.689,42.061,102.428333,0.0039292876466599
2018,8,LEC,105.025636,94.513,11.88667,11,10.512636,26.029545,31.691272,47.304818,23.682,28.634,42.05,105.025636,0.0039292876466599
2018,8,STR,106.9566,94.881,11.456475,20,12.0756,27.01425,32.0502,47.89215,23.829,28.945,42.049,106.9566,0.0039292876466599
2018,8,MAG,108.289625,94.108,16.534644,16,14.181625,27.187562,33.4005,47.701562,23.381,28.819,41.766,108.289625,0.0039292876466599
2018,8,HUL,104.174437,94.993,12.099569,16,9.181437,26.132,31.079437,46.963,23.803,28.8,42.284,104.174437,0.0039292876466599
2018,8,HAR,108.504941,94.664,13.633283,17,13.840941,26.923352,33.567176,48.014411,23.711,28.631,41.898,108.504941,0.0039292876466599
2018,8,OCO,108.463777,94.484,15.2939,9,13.979777,27.480222,32.875444,48.108111,23.786,28.707,41.989,108.463777,0.0039292876466599
2018,8,VER,110.903857,93.331,22.35442,7,17.572857,28.363,33.902428,48.638428,23.309,28.43,41.451,110.903857,0.0039292876466599
2018,8,SIR,111.838294,95.105,19.299731,17,16.733294,29.204,33.789882,48.844411,23.887,28.855,42.074,111.838294,0.0039292876466599
2018,8,HAM,103.070555,92.231,14.136575,9,10.839555,25.763,31.792888,45.514666,23.092,28.002,40.873,103.070555,0.0039292876466599
2018,8,SAI,105.351555,94.258,12.814945,18,11.093555,25.958944,32.347555,47.045055,23.515,28.871,41.813,105.351555,0.0039292876466599
2018,8,BOT,104.637705,92.371,12.343967,17,12.266705,25.525764,30.585411,48.526529,23.137,28.155,40.763,104.637705,0.0039292876466599
2018,9,VAN,77.133,66.698,15.120872,9,10.435,18.073444,34.203444,24.856111,16.751,29.344,20.476,77.133,-0.002272611353358627
2018,9,RIC,76.478142,65.483,12.063471,7,10.995142,17.571,32.370714,26.536428,16.739,28.836,19.865,76.478142,-0.002272611353358627
2018,9,VET,74.593769,65.18,9.396282,13,9.413769,17.897153,32.853384,23.84323,16.539,28.634,19.958,74.593769,-0.002272611353358627
2018,9,RAI,71.3115,65.776,11.521266,14,5.5355,17.131428,30.904428,23.275642,16.739,28.784,20.174,71.3115,-0.002272611353358627
2018,9,GRO,75.532687,66.028,16.658676,16,9.504687,18.299562,32.595812,24.637312,16.837,29.09,20.037,75.532687,-0.002272611353358627
2018,9,ERI,79.234466,66.4,14.052312,15,12.834466,18.411133,35.7878,25.035533,16.72,29.177,20.444,79.234466,-0.002272611353358627
2018,9,GAS,74.470125,66.394,10.959725,16,8.076125,17.732187,32.655437,24.0825,16.817,29.096,20.196,74.470125,-0.002272611353358627
2018,9,PER,73.786375,66.455,10.740053,24,7.3313749999999995,17.858708,32.224125,23.703541,16.699,29.204,20.477,73.786375,-0.002272611353358627
2018,9,ALO,74.412736,66.612,8.277671,19,7.800736,17.826789,32.054,24.531947,16.88,29.353,20.354,74.412736,-0.002272611353358627
2018,9,LEC,79.06575,66.215,13.128936,12,12.85075,19.121166,34.7445,25.200083,16.79,28.912,20.33,79.06575,-0.002272611353358627
2018,9,STR,75.748428,66.567,11.417508,14,9.181428,17.935428,32.429571,25.383428,16.918,29.202,20.386,75.748428,-0.002272611353358627
2018,9,MAG,74.2484,66.404,8.609712,10,7.8444,18.1162,33.3503,22.7819,17.03,29.131,20.231,74.2484,-0.002272611353358627
2018,9,HUL,76.119941,66.479,18.910789,17,9.640941,17.876352,32.537,25.706588,16.716,29.156,20.473,76.119941,-0.002272611353358627
2018,9,HAR,75.676545,66.871,9.762556,22,8.805545,18.022772,32.983772,24.67,16.843,29.392,20.636,75.676545,-0.002272611353358627
2018,9,OCO,74.466227,66.055,10.474688,22,8.411227,18.371454,32.615181,23.47959,16.566,29.122,20.317,74.466227,-0.002272611353358627
2018,9,VER,74.38488,65.072,10.813241,25,9.31288,18.014,32.66372,23.707160000000002,16.588,28.534,19.927,74.38488,-0.002272611353358627
2018,9,KUB,73.329,67.424,7.477155,22,5.905,17.879318,32.331954,23.117727,16.955,29.693,20.748,73.329,-0.002272611353358627
2018,9,HAM,74.64175,64.839,13.288554,20,9.80275,17.4604,32.52945,24.6519,16.427,28.578,19.834,74.64175,-0.002272611353358627
2018,9,SAI,77.094545,66.427,11.004737,11,10.667545,18.063272,33.683727,25.347545,16.674,29.178,20.502,77.094545,-0.002272611353358627
2018,9,BOT,73.57138,64.966,10.12887,21,8.60538,17.906523,32.220047,23.444809,16.467,28.678,19.784,73.57138,-0.002272611353358627
2018,10,VAN,101.553,90.416,15.525932,10,11.137,31.4514,41.0331,29.0685,28.795,36.776,24.628,101.553,-0.020136074589127674
2018,10,RIC,95.604071,88.144,11.380596,14,7.460071,30.251214,38.670642,26.682214,28.275,35.688,24.181,95.604071,-0.020136074589127674
2018,10,VET,100.983545,87.998,18.919203,11,12.985545,30.603909,40.133636,30.246,28.027,35.873,24.098,100.983545,-0.020136074589127674
2018,10,RAI,101.441727,88.218,13.288872,11,13.223727,30.756727,42.152727,28.532272,28.227,35.809,24.101,101.441727,-0.020136074589127674
2018,10,GRO,100.386571,89.352,12.731325,7,11.034571,31.572571,40.834142,27.979857,28.676,36.246,24.43,100.386571,-0.020136074589127674
2018,10,ERI,102.54209,89.942,16.254549,11,12.60009,31.176727,42.857363,28.508,28.476,36.61,24.856,102.54209,-0.020136074589127674
2018,10,GAS,101.192214,90.004,14.012532,14,11.188214,30.993428,42.011,28.187785,28.762,36.623,24.526,101.192214,-0.020136074589127674
2018,10,PER,114.8629,89.812,22.671583,10,25.0509,35.3469,47.3272,32.1888,28.544,36.592,24.568,114.8629,-0.020136074589127674
2018,10,ALO,101.079714,90.322,15.39618,7,10.757714,30.965285,40.250571,29.863857,28.775,36.795,24.752,101.079714,-0.020136074589127674
2018,10,LEC,104.463928,90.027,16.010072,14,14.436928,31.363857,44.664,28.436071,28.456,36.467,24.905,104.463928,-0.020136074589127674
2018,10,STR,108.503615,89.878,19.92191,13,18.625615,32.503,45.393538,30.607076,28.697,36.48,24.658,108.503615,-0.020136074589127674
2018,10,MAG,102.2431,90.158,14.802956,10,12.0851,31.3861,42.0546,28.8024,28.783,36.624,24.751,102.2431,-0.020136074589127674
2018,10,HUL,100.80125,90.701,13.064703,8,10.10025,31.27525,40.383875,29.142125,28.655,37.012,24.909,100.80125,-0.020136074589127674
2018,10,HAR,103.903937,90.749,14.548161,16,13.154937,31.919375,42.9025,29.082062,28.864,37.033,24.776,103.903937,-0.020136074589127674
